truth_date,country,snapshot_date,value,age,revision_status,week_in_season,revision_amount
2025-02-23,BE,2025-02-28,692.4,0,1,26,13.0
2025-02-16,BE,2025-02-28,869.4,1,0,25,0.0
2025-02-09,BE,2025-02-28,832.8,2,0,24,0.0
2025-02-02,BE,2025-02-28,1201.7,3,0,23,0.0
2025-01-26,BE,2025-02-28,1208.9,4,0,22,0.0
2025-01-19,BE,2025-02-28,760.1,5,0,21,0.0
2025-01-12,BE,2025-02-28,648.9,6,0,20,0.0
2025-01-05,BE,2025-02-28,404.0,7,0,19,0.0
2024-12-29,BE,2025-02-28,339.6,8,0,18,0.0
2024-12-22,BE,2025-02-28,234.4,9,0,17,0.0
2024-12-15,BE,2025-02-28,248.9,10,0,16,0.0
2024-12-08,BE,2025-02-28,168.1,11,0,15,0.0
2024-12-01,BE,2025-02-28,118.0,12,0,14,0.0
2024-11-24,BE,2025-02-28,76.8,13,0,13,0.0
2024-11-17,BE,2025-02-28,69.2,14,0,12,0.0
2024-11-10,BE,2025-02-28,87.6,15,0,11,0.0
2024-11-03,BE,2025-02-28,46.6,16,0,10,0.0
2024-10-27,BE,2025-02-28,95.1,17,0,9,0.0
2024-10-20,BE,2025-02-28,150.3,18,0,8,0.0
2024-10-13,BE,2025-02-28,182.8,19,0,7,0.0
2024-10-06,BE,2025-02-28,179.1,20,0,6,0.0
2025-03-02,BE,2025-03-07,505.4,0,0,27,0.0
2025-02-23,BE,2025-03-07,705.4,1,0,26,0.0
2025-02-16,BE,2025-03-07,869.4,2,0,25,0.0
2025-02-09,BE,2025-03-07,832.8,3,0,24,0.0
2025-02-02,BE,2025-03-07,1201.7,4,0,23,0.0
2025-01-26,BE,2025-03-07,1208.9,5,0,22,0.0
2025-01-19,BE,2025-03-07,760.1,6,0,21,0.0
2025-01-12,BE,2025-03-07,648.9,7,0,20,0.0
2025-01-05,BE,2025-03-07,404.0,8,0,19,0.0
2024-12-29,BE,2025-03-07,339.6,9,0,18,0.0
2024-12-22,BE,2025-03-07,234.4,10,0,17,0.0
2024-12-15,BE,2025-03-07,248.9,11,0,16,0.0
2024-12-08,BE,2025-03-07,168.1,12,0,15,0.0
2024-12-01,BE,2025-03-07,118.0,13,0,14,0.0
2024-11-24,BE,2025-03-07,76.8,14,0,13,0.0
2024-11-17,BE,2025-03-07,69.2,15,0,12,0.0
2024-11-10,BE,2025-03-07,87.6,16,0,11,0.0
2024-11-03,BE,2025-03-07,46.6,17,0,10,0.0
2024-10-27,BE,2025-03-07,95.1,18,0,9,0.0
2024-10-20,BE,2025-03-07,150.3,19,0,8,0.0
2024-10-13,BE,2025-03-07,182.8,20,0,7,0.0
2024-10-06,BE,2025-03-07,179.1,21,0,6,0.0
2025-03-02,BE,2025-03-07,505.4,0,0,27,0.0
2025-02-23,BE,2025-03-07,705.4,1,0,26,0.0
2025-02-16,BE,2025-03-07,869.4,2,0,25,0.0
2025-02-09,BE,2025-03-07,832.8,3,0,24,0.0
2025-02-02,BE,2025-03-07,1201.7,4,0,23,0.0
2025-01-26,BE,2025-03-07,1208.9,5,0,22,0.0
2025-01-19,BE,2025-03-07,760.1,6,0,21,0.0
2025-01-12,BE,2025-03-07,648.9,7,0,20,0.0
2025-01-05,BE,2025-03-07,404.0,8,0,19,0.0
2024-12-29,BE,2025-03-07,339.6,9,0,18,0.0
2024-12-22,BE,2025-03-07,234.4,10,0,17,0.0
2024-12-15,BE,2025-03-07,248.9,11,0,16,0.0
2024-12-08,BE,2025-03-07,168.1,12,0,15,0.0
2024-12-01,BE,2025-03-07,118.0,13,0,14,0.0
2024-11-24,BE,2025-03-07,76.8,14,0,13,0.0
2024-11-17,BE,2025-03-07,69.2,15,0,12,0.0
2024-11-10,BE,2025-03-07,87.6,16,0,11,0.0
2024-11-03,BE,2025-03-07,46.6,17,0,10,0.0
2024-10-27,BE,2025-03-07,95.1,18,0,9,0.0
2024-10-20,BE,2025-03-07,150.3,19,0,8,0.0
2024-10-13,BE,2025-03-07,182.8,20,0,7,0.0
2024-10-06,BE,2025-03-07,179.1,21,0,6,0.0
2024-10-06,CZ,2024-10-11,19.4,0,0,6,0.0
2024-10-06,CZ,2024-10-11,19.4,0,0,6,0.0
2024-10-13,CZ,2024-10-18,20.5,0,0,7,0.0
2024-10-06,CZ,2024-10-18,19.4,1,0,6,0.0
2024-10-13,CZ,2024-10-18,20.5,0,0,7,0.0
2024-10-06,CZ,2024-10-18,19.4,1,0,6,0.0
2024-10-13,CZ,2024-10-25,20.5,1,0,7,0.0
2024-10-06,CZ,2024-10-25,19.4,2,0,6,0.0
2024-10-13,CZ,2024-10-25,20.5,1,0,7,0.0
2024-10-06,CZ,2024-10-25,19.4,2,0,6,0.0
2024-11-03,CZ,2024-11-08,17.1,0,0,10,0.0
2024-10-27,CZ,2024-11-08,19.7,1,0,9,0.0
2024-10-20,CZ,2024-11-08,17.4,2,0,8,0.0
2024-10-13,CZ,2024-11-08,20.5,3,0,7,0.0
2024-10-06,CZ,2024-11-08,19.4,4,0,6,0.0
2024-11-03,CZ,2024-11-08,17.1,0,0,10,0.0
2024-10-27,CZ,2024-11-08,19.7,1,0,9,0.0
2024-10-20,CZ,2024-11-08,17.4,2,0,8,0.0
2024-10-13,CZ,2024-11-08,20.5,3,0,7,0.0
2024-10-06,CZ,2024-11-08,19.4,4,0,6,0.0
2024-11-10,CZ,2024-11-15,18.5,0,0,11,0.0
2024-11-03,CZ,2024-11-15,17.1,1,0,10,0.0
2024-10-27,CZ,2024-11-15,19.7,2,0,9,0.0
2024-10-20,CZ,2024-11-15,17.4,3,0,8,0.0
2024-10-13,CZ,2024-11-15,20.5,4,0,7,0.0
2024-10-06,CZ,2024-11-15,19.4,5,0,6,0.0
2024-11-10,CZ,2024-11-15,18.5,0,0,11,0.0
2024-11-03,CZ,2024-11-15,17.1,1,0,10,0.0
2024-10-27,CZ,2024-11-15,19.7,2,0,9,0.0
2024-10-20,CZ,2024-11-15,17.4,3,0,8,0.0
2024-10-13,CZ,2024-11-15,20.5,4,0,7,0.0
2024-10-06,CZ,2024-11-15,19.4,5,0,6,0.0
2024-11-17,CZ,2024-11-22,20.4,0,0,12,0.0
2024-11-10,CZ,2024-11-22,18.5,1,0,11,0.0
2024-11-03,CZ,2024-11-22,17.1,2,0,10,0.0
2024-10-27,CZ,2024-11-22,19.7,3,0,9,0.0
2024-10-20,CZ,2024-11-22,17.4,4,0,8,0.0
2024-10-13,CZ,2024-11-22,20.5,5,0,7,0.0
2024-10-06,CZ,2024-11-22,19.4,6,0,6,0.0
2024-11-17,CZ,2024-11-22,20.4,0,0,12,0.0
2024-11-10,CZ,2024-11-22,18.5,1,0,11,0.0
2024-11-03,CZ,2024-11-22,17.1,2,0,10,0.0
2024-10-27,CZ,2024-11-22,19.7,3,0,9,0.0
2024-10-20,CZ,2024-11-22,17.4,4,0,8,0.0
2024-10-13,CZ,2024-11-22,20.5,5,0,7,0.0
2024-10-06,CZ,2024-11-22,19.4,6,0,6,0.0
2024-11-24,CZ,2024-11-29,19.8,0,0,13,0.0
2024-11-17,CZ,2024-11-29,20.4,1,0,12,0.0
2024-11-10,CZ,2024-11-29,18.5,2,0,11,0.0
2024-11-03,CZ,2024-11-29,17.1,3,0,10,0.0
2024-10-27,CZ,2024-11-29,19.7,4,0,9,0.0
2024-10-20,CZ,2024-11-29,17.4,5,0,8,0.0
2024-10-13,CZ,2024-11-29,20.5,6,0,7,0.0
2024-10-06,CZ,2024-11-29,19.4,7,0,6,0.0
2024-11-24,CZ,2024-11-29,19.8,0,0,13,0.0
2024-11-17,CZ,2024-11-29,20.4,1,0,12,0.0
2024-11-10,CZ,2024-11-29,18.5,2,0,11,0.0
2024-11-03,CZ,2024-11-29,17.1,3,0,10,0.0
2024-10-27,CZ,2024-11-29,19.7,4,0,9,0.0
2024-10-20,CZ,2024-11-29,17.4,5,0,8,0.0
2024-10-13,CZ,2024-11-29,20.5,6,0,7,0.0
2024-10-06,CZ,2024-11-29,19.4,7,0,6,0.0
2024-12-01,CZ,2024-12-06,20.6,0,0,14,0.0
2024-11-24,CZ,2024-12-06,19.8,1,0,13,0.0
2024-11-17,CZ,2024-12-06,20.4,2,0,12,0.0
2024-11-10,CZ,2024-12-06,18.5,3,0,11,0.0
2024-11-03,CZ,2024-12-06,17.1,4,0,10,0.0
2024-10-27,CZ,2024-12-06,19.7,5,0,9,0.0
2024-10-20,CZ,2024-12-06,17.4,6,0,8,0.0
2024-10-13,CZ,2024-12-06,20.5,7,0,7,0.0
2024-10-06,CZ,2024-12-06,19.4,8,0,6,0.0
2024-12-01,CZ,2024-12-06,20.6,0,0,14,0.0
2024-11-24,CZ,2024-12-06,19.8,1,0,13,0.0
2024-11-17,CZ,2024-12-06,20.4,2,0,12,0.0
2024-11-10,CZ,2024-12-06,18.5,3,0,11,0.0
2024-11-03,CZ,2024-12-06,17.1,4,0,10,0.0
2024-10-27,CZ,2024-12-06,19.7,5,0,9,0.0
2024-10-20,CZ,2024-12-06,17.4,6,0,8,0.0
2024-10-13,CZ,2024-12-06,20.5,7,0,7,0.0
2024-10-06,CZ,2024-12-06,19.4,8,0,6,0.0
2024-12-01,CZ,2024-12-13,20.6,1,0,14,0.0
2024-11-24,CZ,2024-12-13,19.8,2,0,13,0.0
2024-11-17,CZ,2024-12-13,20.4,3,0,12,0.0
2024-11-10,CZ,2024-12-13,18.5,4,0,11,0.0
2024-11-03,CZ,2024-12-13,17.1,5,0,10,0.0
2024-10-27,CZ,2024-12-13,19.7,6,0,9,0.0
2024-10-20,CZ,2024-12-13,17.4,7,0,8,0.0
2024-10-13,CZ,2024-12-13,20.5,8,0,7,0.0
2024-10-06,CZ,2024-12-13,19.4,9,0,6,0.0
2024-12-01,CZ,2024-12-13,20.6,1,0,14,0.0
2024-11-24,CZ,2024-12-13,19.8,2,0,13,0.0
2024-11-17,CZ,2024-12-13,20.4,3,0,12,0.0
2024-11-10,CZ,2024-12-13,18.5,4,0,11,0.0
2024-11-03,CZ,2024-12-13,17.1,5,0,10,0.0
2024-10-27,CZ,2024-12-13,19.7,6,0,9,0.0
2024-10-20,CZ,2024-12-13,17.4,7,0,8,0.0
2024-10-13,CZ,2024-12-13,20.5,8,0,7,0.0
2024-10-06,CZ,2024-12-13,19.4,9,0,6,0.0
2024-12-15,CZ,2024-12-20,17.3,0,0,16,0.0
2024-12-08,CZ,2024-12-20,19.3,1,0,15,0.0
2024-12-01,CZ,2024-12-20,20.6,2,0,14,0.0
2024-11-24,CZ,2024-12-20,19.8,3,0,13,0.0
2024-11-17,CZ,2024-12-20,20.4,4,0,12,0.0
2024-11-10,CZ,2024-12-20,18.5,5,0,11,0.0
2024-11-03,CZ,2024-12-20,17.1,6,0,10,0.0
2024-10-27,CZ,2024-12-20,19.7,7,0,9,0.0
2024-10-20,CZ,2024-12-20,17.4,8,0,8,0.0
2024-10-13,CZ,2024-12-20,20.5,9,0,7,0.0
2024-10-06,CZ,2024-12-20,19.4,10,0,6,0.0
2024-12-15,CZ,2024-12-20,17.3,0,0,16,0.0
2024-12-08,CZ,2024-12-20,19.3,1,0,15,0.0
2024-12-01,CZ,2024-12-20,20.6,2,0,14,0.0
2024-11-24,CZ,2024-12-20,19.8,3,0,13,0.0
2024-11-17,CZ,2024-12-20,20.4,4,0,12,0.0
2024-11-10,CZ,2024-12-20,18.5,5,0,11,0.0
2024-11-03,CZ,2024-12-20,17.1,6,0,10,0.0
2024-10-27,CZ,2024-12-20,19.7,7,0,9,0.0
2024-10-20,CZ,2024-12-20,17.4,8,0,8,0.0
2024-10-13,CZ,2024-12-20,20.5,9,0,7,0.0
2024-10-06,CZ,2024-12-20,19.4,10,0,6,0.0
2024-12-22,CZ,2025-01-03,22.1,1,0,17,0.0
2024-12-15,CZ,2025-01-03,17.3,2,0,16,0.0
2024-12-08,CZ,2025-01-03,19.3,3,0,15,0.0
2024-12-01,CZ,2025-01-03,20.6,4,0,14,0.0
2024-11-24,CZ,2025-01-03,19.8,5,0,13,0.0
2024-11-17,CZ,2025-01-03,20.4,6,0,12,0.0
2024-11-10,CZ,2025-01-03,18.5,7,0,11,0.0
2024-11-03,CZ,2025-01-03,17.1,8,0,10,0.0
2024-10-27,CZ,2025-01-03,19.7,9,0,9,0.0
2024-10-20,CZ,2025-01-03,17.4,10,0,8,0.0
2024-10-13,CZ,2025-01-03,20.5,11,0,7,0.0
2024-10-06,CZ,2025-01-03,19.4,12,0,6,0.0
2024-12-22,CZ,2025-01-03,22.1,1,0,17,0.0
2024-12-15,CZ,2025-01-03,17.3,2,0,16,0.0
2024-12-08,CZ,2025-01-03,19.3,3,0,15,0.0
2024-12-01,CZ,2025-01-03,20.6,4,0,14,0.0
2024-11-24,CZ,2025-01-03,19.8,5,0,13,0.0
2024-11-17,CZ,2025-01-03,20.4,6,0,12,0.0
2024-11-10,CZ,2025-01-03,18.5,7,0,11,0.0
2024-11-03,CZ,2025-01-03,17.1,8,0,10,0.0
2024-10-27,CZ,2025-01-03,19.7,9,0,9,0.0
2024-10-20,CZ,2025-01-03,17.4,10,0,8,0.0
2024-10-13,CZ,2025-01-03,20.5,11,0,7,0.0
2024-10-06,CZ,2025-01-03,19.4,12,0,6,0.0
2025-01-05,CZ,2025-01-10,14.8,0,0,19,0.0
2024-12-29,CZ,2025-01-10,9.5,1,0,18,0.0
2024-12-22,CZ,2025-01-10,22.1,2,0,17,0.0
2024-12-15,CZ,2025-01-10,17.3,3,0,16,0.0
2024-12-08,CZ,2025-01-10,19.3,4,0,15,0.0
2024-12-01,CZ,2025-01-10,20.6,5,0,14,0.0
2024-11-24,CZ,2025-01-10,19.8,6,0,13,0.0
2024-11-17,CZ,2025-01-10,20.4,7,0,12,0.0
2024-11-10,CZ,2025-01-10,18.5,8,0,11,0.0
2024-11-03,CZ,2025-01-10,17.1,9,0,10,0.0
2024-10-27,CZ,2025-01-10,19.7,10,0,9,0.0
2024-10-20,CZ,2025-01-10,17.4,11,0,8,0.0
2024-10-13,CZ,2025-01-10,20.5,12,0,7,0.0
2024-10-06,CZ,2025-01-10,19.4,13,0,6,0.0
2025-01-05,CZ,2025-01-10,14.8,0,0,19,0.0
2024-12-29,CZ,2025-01-10,9.5,1,0,18,0.0
2024-12-22,CZ,2025-01-10,22.1,2,0,17,0.0
2024-12-15,CZ,2025-01-10,17.3,3,0,16,0.0
2024-12-08,CZ,2025-01-10,19.3,4,0,15,0.0
2024-12-01,CZ,2025-01-10,20.6,5,0,14,0.0
2024-11-24,CZ,2025-01-10,19.8,6,0,13,0.0
2024-11-17,CZ,2025-01-10,20.4,7,0,12,0.0
2024-11-10,CZ,2025-01-10,18.5,8,0,11,0.0
2024-11-03,CZ,2025-01-10,17.1,9,0,10,0.0
2024-10-27,CZ,2025-01-10,19.7,10,0,9,0.0
2024-10-20,CZ,2025-01-10,17.4,11,0,8,0.0
2024-10-13,CZ,2025-01-10,20.5,12,0,7,0.0
2024-10-06,CZ,2025-01-10,19.4,13,0,6,0.0
2025-01-12,CZ,2025-01-17,29.6,0,0,20,0.0
2025-01-05,CZ,2025-01-17,14.8,1,0,19,0.0
2024-12-29,CZ,2025-01-17,9.5,2,0,18,0.0
2024-12-22,CZ,2025-01-17,22.1,3,0,17,0.0
2024-12-15,CZ,2025-01-17,17.3,4,0,16,0.0
2024-12-08,CZ,2025-01-17,19.3,5,0,15,0.0
2024-12-01,CZ,2025-01-17,20.6,6,0,14,0.0
2024-11-24,CZ,2025-01-17,19.8,7,0,13,0.0
2024-11-17,CZ,2025-01-17,20.4,8,0,12,0.0
2024-11-10,CZ,2025-01-17,18.5,9,0,11,0.0
2024-11-03,CZ,2025-01-17,17.1,10,0,10,0.0
2024-10-27,CZ,2025-01-17,19.7,11,0,9,0.0
2024-10-20,CZ,2025-01-17,17.4,12,0,8,0.0
2024-10-13,CZ,2025-01-17,20.5,13,0,7,0.0
2024-10-06,CZ,2025-01-17,19.4,14,0,6,0.0
2025-01-12,CZ,2025-01-17,29.6,0,0,20,0.0
2025-01-05,CZ,2025-01-17,14.8,1,0,19,0.0
2024-12-29,CZ,2025-01-17,9.5,2,0,18,0.0
2024-12-22,CZ,2025-01-17,22.1,3,0,17,0.0
2024-12-15,CZ,2025-01-17,17.3,4,0,16,0.0
2024-12-08,CZ,2025-01-17,19.3,5,0,15,0.0
2024-12-01,CZ,2025-01-17,20.6,6,0,14,0.0
2024-11-24,CZ,2025-01-17,19.8,7,0,13,0.0
2024-11-17,CZ,2025-01-17,20.4,8,0,12,0.0
2024-11-10,CZ,2025-01-17,18.5,9,0,11,0.0
2024-11-03,CZ,2025-01-17,17.1,10,0,10,0.0
2024-10-27,CZ,2025-01-17,19.7,11,0,9,0.0
2024-10-20,CZ,2025-01-17,17.4,12,0,8,0.0
2024-10-13,CZ,2025-01-17,20.5,13,0,7,0.0
2024-10-06,CZ,2025-01-17,19.4,14,0,6,0.0
2025-01-19,CZ,2025-01-24,51.6,0,0,21,0.0
2025-01-12,CZ,2025-01-24,29.6,1,0,20,0.0
2025-01-05,CZ,2025-01-24,14.8,2,0,19,0.0
2024-12-29,CZ,2025-01-24,9.5,3,0,18,0.0
2024-12-22,CZ,2025-01-24,22.1,4,0,17,0.0
2024-12-15,CZ,2025-01-24,17.3,5,0,16,0.0
2024-12-08,CZ,2025-01-24,19.3,6,0,15,0.0
2024-12-01,CZ,2025-01-24,20.6,7,0,14,0.0
2024-11-24,CZ,2025-01-24,19.8,8,0,13,0.0
2024-11-17,CZ,2025-01-24,20.4,9,0,12,0.0
2024-11-10,CZ,2025-01-24,18.5,10,0,11,0.0
2024-11-03,CZ,2025-01-24,17.1,11,0,10,0.0
2024-10-27,CZ,2025-01-24,19.7,12,0,9,0.0
2024-10-20,CZ,2025-01-24,17.4,13,0,8,0.0
2024-10-13,CZ,2025-01-24,20.5,14,0,7,0.0
2024-10-06,CZ,2025-01-24,19.4,15,0,6,0.0
2025-01-19,CZ,2025-01-24,51.6,0,0,21,0.0
2025-01-12,CZ,2025-01-24,29.6,1,0,20,0.0
2025-01-05,CZ,2025-01-24,14.8,2,0,19,0.0
2024-12-29,CZ,2025-01-24,9.5,3,0,18,0.0
2024-12-22,CZ,2025-01-24,22.1,4,0,17,0.0
2024-12-15,CZ,2025-01-24,17.3,5,0,16,0.0
2024-12-08,CZ,2025-01-24,19.3,6,0,15,0.0
2024-12-01,CZ,2025-01-24,20.6,7,0,14,0.0
2024-11-24,CZ,2025-01-24,19.8,8,0,13,0.0
2024-11-17,CZ,2025-01-24,20.4,9,0,12,0.0
2024-11-10,CZ,2025-01-24,18.5,10,0,11,0.0
2024-11-03,CZ,2025-01-24,17.1,11,0,10,0.0
2024-10-27,CZ,2025-01-24,19.7,12,0,9,0.0
2024-10-20,CZ,2025-01-24,17.4,13,0,8,0.0
2024-10-13,CZ,2025-01-24,20.5,14,0,7,0.0
2024-10-06,CZ,2025-01-24,19.4,15,0,6,0.0
2025-01-19,CZ,2025-01-31,51.6,1,0,21,0.0
2025-01-12,CZ,2025-01-31,29.6,2,0,20,0.0
2025-01-05,CZ,2025-01-31,14.8,3,0,19,0.0
2024-12-29,CZ,2025-01-31,9.5,4,0,18,0.0
2024-12-22,CZ,2025-01-31,22.1,5,0,17,0.0
2024-12-15,CZ,2025-01-31,17.3,6,0,16,0.0
2024-12-08,CZ,2025-01-31,19.3,7,0,15,0.0
2024-12-01,CZ,2025-01-31,20.6,8,0,14,0.0
2024-11-24,CZ,2025-01-31,19.8,9,0,13,0.0
2024-11-17,CZ,2025-01-31,20.4,10,0,12,0.0
2024-11-10,CZ,2025-01-31,18.5,11,0,11,0.0
2024-11-03,CZ,2025-01-31,17.1,12,0,10,0.0
2024-10-27,CZ,2025-01-31,19.7,13,0,9,0.0
2024-10-20,CZ,2025-01-31,17.4,14,0,8,0.0
2024-10-13,CZ,2025-01-31,20.5,15,0,7,0.0
2024-10-06,CZ,2025-01-31,19.4,16,0,6,0.0
2025-01-19,CZ,2025-01-31,51.6,1,0,21,0.0
2025-01-12,CZ,2025-01-31,29.6,2,0,20,0.0
2025-01-05,CZ,2025-01-31,14.8,3,0,19,0.0
2024-12-29,CZ,2025-01-31,9.5,4,0,18,0.0
2024-12-22,CZ,2025-01-31,22.1,5,0,17,0.0
2024-12-15,CZ,2025-01-31,17.3,6,0,16,0.0
2024-12-08,CZ,2025-01-31,19.3,7,0,15,0.0
2024-12-01,CZ,2025-01-31,20.6,8,0,14,0.0
2024-11-24,CZ,2025-01-31,19.8,9,0,13,0.0
2024-11-17,CZ,2025-01-31,20.4,10,0,12,0.0
2024-11-10,CZ,2025-01-31,18.5,11,0,11,0.0
2024-11-03,CZ,2025-01-31,17.1,12,0,10,0.0
2024-10-27,CZ,2025-01-31,19.7,13,0,9,0.0
2024-10-20,CZ,2025-01-31,17.4,14,0,8,0.0
2024-10-13,CZ,2025-01-31,20.5,15,0,7,0.0
2024-10-06,CZ,2025-01-31,19.4,16,0,6,0.0
2025-02-02,CZ,2025-02-07,161.6,0,0,23,0.0
2025-01-26,CZ,2025-02-07,98.7,1,0,22,0.0
2025-01-19,CZ,2025-02-07,51.6,2,0,21,0.0
2025-01-12,CZ,2025-02-07,29.6,3,0,20,0.0
2025-01-05,CZ,2025-02-07,14.8,4,0,19,0.0
2024-12-29,CZ,2025-02-07,9.5,5,0,18,0.0
2024-12-22,CZ,2025-02-07,22.1,6,0,17,0.0
2024-12-15,CZ,2025-02-07,17.3,7,0,16,0.0
2024-12-08,CZ,2025-02-07,19.3,8,0,15,0.0
2024-12-01,CZ,2025-02-07,20.6,9,0,14,0.0
2024-11-24,CZ,2025-02-07,19.8,10,0,13,0.0
2024-11-17,CZ,2025-02-07,20.4,11,0,12,0.0
2024-11-10,CZ,2025-02-07,18.5,12,0,11,0.0
2024-11-03,CZ,2025-02-07,17.1,13,0,10,0.0
2024-10-27,CZ,2025-02-07,19.7,14,0,9,0.0
2024-10-20,CZ,2025-02-07,17.4,15,0,8,0.0
2024-10-13,CZ,2025-02-07,20.5,16,0,7,0.0
2024-10-06,CZ,2025-02-07,19.4,17,0,6,0.0
2025-02-02,CZ,2025-02-07,161.6,0,0,23,0.0
2025-01-26,CZ,2025-02-07,98.7,1,0,22,0.0
2025-01-19,CZ,2025-02-07,51.6,2,0,21,0.0
2025-01-12,CZ,2025-02-07,29.6,3,0,20,0.0
2025-01-05,CZ,2025-02-07,14.8,4,0,19,0.0
2024-12-29,CZ,2025-02-07,9.5,5,0,18,0.0
2024-12-22,CZ,2025-02-07,22.1,6,0,17,0.0
2024-12-15,CZ,2025-02-07,17.3,7,0,16,0.0
2024-12-08,CZ,2025-02-07,19.3,8,0,15,0.0
2024-12-01,CZ,2025-02-07,20.6,9,0,14,0.0
2024-11-24,CZ,2025-02-07,19.8,10,0,13,0.0
2024-11-17,CZ,2025-02-07,20.4,11,0,12,0.0
2024-11-10,CZ,2025-02-07,18.5,12,0,11,0.0
2024-11-03,CZ,2025-02-07,17.1,13,0,10,0.0
2024-10-27,CZ,2025-02-07,19.7,14,0,9,0.0
2024-10-20,CZ,2025-02-07,17.4,15,0,8,0.0
2024-10-13,CZ,2025-02-07,20.5,16,0,7,0.0
2024-10-06,CZ,2025-02-07,19.4,17,0,6,0.0
2025-02-09,CZ,2025-02-14,167.7,0,0,24,0.0
2025-02-02,CZ,2025-02-14,161.6,1,0,23,0.0
2025-01-26,CZ,2025-02-14,98.7,2,0,22,0.0
2025-01-19,CZ,2025-02-14,51.6,3,0,21,0.0
2025-01-12,CZ,2025-02-14,29.6,4,0,20,0.0
2025-01-05,CZ,2025-02-14,14.8,5,0,19,0.0
2024-12-29,CZ,2025-02-14,9.5,6,0,18,0.0
2024-12-22,CZ,2025-02-14,22.1,7,0,17,0.0
2024-12-15,CZ,2025-02-14,17.3,8,0,16,0.0
2024-12-08,CZ,2025-02-14,19.3,9,0,15,0.0
2024-12-01,CZ,2025-02-14,20.6,10,0,14,0.0
2024-11-24,CZ,2025-02-14,19.8,11,0,13,0.0
2024-11-17,CZ,2025-02-14,20.4,12,0,12,0.0
2024-11-10,CZ,2025-02-14,18.5,13,0,11,0.0
2024-11-03,CZ,2025-02-14,17.1,14,0,10,0.0
2024-10-27,CZ,2025-02-14,19.7,15,0,9,0.0
2024-10-20,CZ,2025-02-14,17.4,16,0,8,0.0
2024-10-13,CZ,2025-02-14,20.5,17,0,7,0.0
2024-10-06,CZ,2025-02-14,19.4,18,0,6,0.0
2025-02-09,CZ,2025-02-14,167.7,0,0,24,0.0
2025-02-02,CZ,2025-02-14,161.6,1,0,23,0.0
2025-01-26,CZ,2025-02-14,98.7,2,0,22,0.0
2025-01-19,CZ,2025-02-14,51.6,3,0,21,0.0
2025-01-12,CZ,2025-02-14,29.6,4,0,20,0.0
2025-01-05,CZ,2025-02-14,14.8,5,0,19,0.0
2024-12-29,CZ,2025-02-14,9.5,6,0,18,0.0
2024-12-22,CZ,2025-02-14,22.1,7,0,17,0.0
2024-12-15,CZ,2025-02-14,17.3,8,0,16,0.0
2024-12-08,CZ,2025-02-14,19.3,9,0,15,0.0
2024-12-01,CZ,2025-02-14,20.6,10,0,14,0.0
2024-11-24,CZ,2025-02-14,19.8,11,0,13,0.0
2024-11-17,CZ,2025-02-14,20.4,12,0,12,0.0
2024-11-10,CZ,2025-02-14,18.5,13,0,11,0.0
2024-11-03,CZ,2025-02-14,17.1,14,0,10,0.0
2024-10-27,CZ,2025-02-14,19.7,15,0,9,0.0
2024-10-20,CZ,2025-02-14,17.4,16,0,8,0.0
2024-10-13,CZ,2025-02-14,20.5,17,0,7,0.0
2024-10-06,CZ,2025-02-14,19.4,18,0,6,0.0
2025-02-16,CZ,2025-02-21,199.5,0,0,25,0.0
2025-02-09,CZ,2025-02-21,167.7,1,0,24,0.0
2025-02-02,CZ,2025-02-21,161.6,2,0,23,0.0
2025-01-26,CZ,2025-02-21,98.7,3,0,22,0.0
2025-01-19,CZ,2025-02-21,51.6,4,0,21,0.0
2025-01-12,CZ,2025-02-21,29.6,5,0,20,0.0
2025-01-05,CZ,2025-02-21,14.8,6,0,19,0.0
2024-12-29,CZ,2025-02-21,9.5,7,0,18,0.0
2024-12-22,CZ,2025-02-21,22.1,8,0,17,0.0
2024-12-15,CZ,2025-02-21,17.3,9,0,16,0.0
2024-12-08,CZ,2025-02-21,19.3,10,0,15,0.0
2024-12-01,CZ,2025-02-21,20.6,11,0,14,0.0
2024-11-24,CZ,2025-02-21,19.8,12,0,13,0.0
2024-11-17,CZ,2025-02-21,20.4,13,0,12,0.0
2024-11-10,CZ,2025-02-21,18.5,14,0,11,0.0
2024-11-03,CZ,2025-02-21,17.1,15,0,10,0.0
2024-10-27,CZ,2025-02-21,19.7,16,0,9,0.0
2024-10-20,CZ,2025-02-21,17.4,17,0,8,0.0
2024-10-13,CZ,2025-02-21,20.5,18,0,7,0.0
2024-10-06,CZ,2025-02-21,19.4,19,0,6,0.0
2025-02-16,CZ,2025-02-21,199.5,0,0,25,0.0
2025-02-09,CZ,2025-02-21,167.7,1,0,24,0.0
2025-02-02,CZ,2025-02-21,161.6,2,0,23,0.0
2025-01-26,CZ,2025-02-21,98.7,3,0,22,0.0
2025-01-19,CZ,2025-02-21,51.6,4,0,21,0.0
2025-01-12,CZ,2025-02-21,29.6,5,0,20,0.0
2025-01-05,CZ,2025-02-21,14.8,6,0,19,0.0
2024-12-29,CZ,2025-02-21,9.5,7,0,18,0.0
2024-12-22,CZ,2025-02-21,22.1,8,0,17,0.0
2024-12-15,CZ,2025-02-21,17.3,9,0,16,0.0
2024-12-08,CZ,2025-02-21,19.3,10,0,15,0.0
2024-12-01,CZ,2025-02-21,20.6,11,0,14,0.0
2024-11-24,CZ,2025-02-21,19.8,12,0,13,0.0
